order_id,customer_id,order_date,order_status
4777.0,7911.0,2024-07-10,Entregue
4778.0,882.0,2024-05-23,Entregue
4779.0,7393.0,2024-01-31,Pendente
4780.0,9723.0,2024-04-22,Pago
4781.0,7826.0,2024-07-17,Entregue
4782.0,1503.0,2024-02-02,Pago
4783.0,3911.0,2024-06-30,Cancelado
,6084.0,2024-02-26,Pendente
4785.0,2807.0,2024-07-02,Entregue
4786.0,5238.0,2024-06-07,Pago
4787.0,5284.0,2024-07-26,Entregue
4788.0,7826.0,2024-07-12,Pago
4789.0,3492.0,2024-01-18,Entregue
4790.0,888.0,2024-03-24,Cancelado
4791.0,2846.0,2024-04-06,Entregue
4792.0,,2024-07-15,Enviado
,9169.0,2024-06-08,Enviado
4794.0,1523.0,2024-01-07,Entregue
4795.0,2801.0,2024-03-18,Entregue
,5161.0,2024-05-09,Pago
4797.0,9709.0,,Pago
4798.0,7341.0,2024-03-15,Entregue
4799.0,4522.0,2024-07-23,Enviado
4800.0,7658.0,2024-04-22,Enviado
4801.0,2927.0,2024-02-14,Entregue
4802.0,8198.0,2024-07-12,Pago
4803.0,9027.0,2024-05-01,Pago
4804.0,3488.0,,Pago
4805.0,7779.0,2024-05-15,Entregue
,7605.0,2024-03-20,Pago
4807.0,2647.0,2024-02-29,Pago
4808.0,7152.0,2024-01-16,Pendente
4809.0,8530.0,2024-02-25,Pendente
4810.0,8766.0,2024-06-11,Entregue
4811.0,6106.0,2024-06-15,Pago
4812.0,6696.0,2024-03-20,Pendente
4813.0,1888.0,,Enviado
4814.0,8404.0,2024-03-25,Pendente
4815.0,5859.0,2024-01-26,Pendente
4816.0,3165.0,2024-04-09,Entregue
4817.0,8537.0,2024-02-16,Pago
4818.0,9672.0,2024-04-14,Pago
,3065.0,,Pendente
4820.0,8175.0,2024-06-11,Pago
4821.0,,2024-04-09,Pago
4822.0,7328.0,,Pago
4823.0,3546.0,2024-06-06,Pago
4824.0,825.0,2024-04-20,Enviado
4825.0,4910.0,2024-03-25,Pago
4826.0,7166.0,2024-03-04,Pago
4827.0,1966.0,2024-06-03,Entregue
4828.0,6297.0,2024-04-16,Pago
4829.0,7132.0,,Enviado
4830.0,2133.0,2024-06-17,Pago
4831.0,3215.0,2024-03-01,Enviado
4832.0,1944.0,2024-04-25,Enviado
4833.0,9397.0,2024-01-17,Entregue
4834.0,567.0,2024-02-13,Enviado
4835.0,3400.0,2024-06-29,Enviado
4836.0,2553.0,2024-05-10,Enviado
4837.0,3130.0,2024-03-16,Pago
4838.0,6989.0,2024-06-22,Pago
4839.0,4760.0,2024-07-06,Pago
,6390.0,2024-03-25,Pago
4841.0,9393.0,2024-04-28,Pendente
4842.0,3807.0,2024-07-12,Pago
4843.0,4062.0,2024-07-07,Pago
4844.0,3300.0,2024-04-24,Pendente
4845.0,6849.0,2024-07-05,Pendente
4846.0,8227.0,2024-04-26,Pendente
4847.0,9153.0,2024-01-04,Entregue
4848.0,3092.0,2024-06-28,Entregue
4849.0,1200.0,2024-02-26,Entregue
4850.0,5297.0,2024-07-24,Pago
4851.0,5220.0,2024-07-03,Pago
4852.0,5846.0,,Pago
4853.0,8157.0,2024-03-29,Pago
4854.0,3303.0,2024-06-18,Pago
4855.0,7996.0,2024-03-20,Pago
4856.0,7714.0,2024-06-13,Entregue
4857.0,9136.0,2024-06-07,Pago
4858.0,2088.0,2024-04-02,Enviado
4859.0,9209.0,2024-01-01,Entregue
4860.0,8518.0,2024-03-16,Pago
4861.0,175.0,2024-02-17,Pago
4862.0,3501.0,2024-03-03,Pago
4863.0,,2024-05-20,Cancelado
4864.0,2407.0,2024-02-04,Pago
4865.0,4767.0,2024-03-21,Pendente
4866.0,8596.0,2024-03-19,Pago
4867.0,,2024-02-15,Enviado
4868.0,5071.0,,Pendente
4869.0,452.0,2024-04-29,Pago
4870.0,908.0,2024-05-08,Pago
4871.0,8815.0,2024-01-10,Cancelado
4872.0,192.0,2024-03-09,Pendente
4873.0,3987.0,2024-02-14,Pago
4874.0,7762.0,2024-05-09,Enviado
4875.0,436.0,2024-02-02,Pendente
4876.0,3242.0,2024-05-09,Pago
4877.0,,2024-05-06,Pago
4878.0,4523.0,2024-03-03,Pago
4879.0,8897.0,2024-06-28,Pago
4880.0,1212.0,2024-03-18,Entregue
4881.0,6822.0,2024-03-31,Pendente
4882.0,4739.0,2024-01-09,Pago
4883.0,8695.0,2024-05-08,Pendente
4884.0,1111.0,2024-05-26,Pago
4885.0,8483.0,2024-01-01,Entregue
4886.0,9076.0,2024-01-11,Entregue
4887.0,4486.0,2024-04-06,Entregue
4888.0,3664.0,2024-07-24,Pendente
4889.0,,2024-01-07,Entregue
4890.0,5677.0,2024-03-30,Cancelado
4891.0,9996.0,2024-04-22,Pendente
4892.0,4077.0,,Pago
4893.0,2675.0,2024-03-03,Pago
,4193.0,2024-05-15,Pago
4895.0,2826.0,2024-02-06,Entregue
4896.0,5970.0,2024-05-24,Pago
4897.0,5521.0,2024-05-31,Enviado
4898.0,1594.0,2024-04-02,Cancelado
4899.0,1620.0,2024-05-24,Pago
4900.0,8275.0,2024-05-04,Pago
4901.0,6144.0,2024-04-20,Pendente
4902.0,1180.0,2024-07-07,Pago
4903.0,8100.0,,Pago
4904.0,4796.0,2024-01-09,Pago
4905.0,3137.0,2024-06-06,Pendente
4906.0,714.0,2024-03-21,Cancelado
4907.0,3527.0,2024-04-16,Pago
4908.0,8501.0,2024-03-20,Pago
4909.0,7617.0,2024-04-20,Entregue
4910.0,4781.0,2024-05-09,Pendente
4911.0,6980.0,2024-05-20,Pago
4912.0,6654.0,2024-05-07,Enviado
4913.0,7141.0,,Pendente
4914.0,7156.0,2024-07-21,Pago
4915.0,4718.0,,Pago
4916.0,,2024-02-01,Entregue
4917.0,3282.0,2024-03-14,Enviado
4918.0,7633.0,2024-01-12,Pago
4919.0,3753.0,2024-01-15,Pago
4920.0,688.0,2024-03-25,Entregue
4921.0,5320.0,2024-04-07,Entregue
,2006.0,2024-01-05,Pago
4923.0,1843.0,2024-04-15,Cancelado
4924.0,4655.0,2024-03-31,Pendente
4925.0,4703.0,2024-04-01,Pago
4926.0,8253.0,2024-03-13,Entregue
4927.0,316.0,2024-07-18,Enviado
4928.0,7290.0,2024-03-19,Pendente
4929.0,9864.0,2024-03-21,Enviado
4930.0,4158.0,2024-02-24,Entregue
4931.0,9181.0,2024-07-19,Pago
4932.0,5068.0,2024-05-23,Entregue
4933.0,9653.0,2024-06-12,Entregue
4934.0,5080.0,2024-06-21,Entregue
4935.0,7141.0,,Entregue
4936.0,1735.0,2024-06-19,Entregue
4937.0,7795.0,2024-07-11,Entregue
4938.0,6663.0,,Pago
4939.0,7327.0,2024-01-22,Pago
4940.0,9404.0,2024-07-26,Pago
4941.0,4732.0,2024-01-28,Enviado
4942.0,6535.0,2024-07-12,Entregue
4943.0,4939.0,2024-05-19,Pago
4944.0,9284.0,2024-04-04,Pago
4945.0,8492.0,2024-03-16,Pago
4946.0,9769.0,2024-05-22,Pendente
4947.0,1021.0,2024-02-29,Pendente
4948.0,9599.0,2024-01-16,Enviado
4949.0,2018.0,2024-02-21,Enviado
4950.0,3032.0,2024-03-06,Pago
4951.0,5746.0,2024-05-28,Pendente
4952.0,,2024-03-10,Pendente
4953.0,9433.0,2024-01-05,Entregue
4954.0,,2024-06-23,Entregue
4955.0,4908.0,,Pago
4956.0,2957.0,2024-03-25,Enviado
4957.0,1931.0,2024-01-27,Pago
4958.0,2052.0,2024-06-16,Entregue
4959.0,5936.0,2024-07-04,Pago
4960.0,,,Entregue
4961.0,2451.0,2024-05-25,Entregue
4962.0,8757.0,2024-01-20,Cancelado
4963.0,3068.0,2024-02-08,Pago
4964.0,8112.0,2024-05-27,Pago
4965.0,9541.0,2024-05-31,Pago
4966.0,751.0,2024-04-04,Entregue
4967.0,5310.0,2024-06-29,Pendente
4968.0,6635.0,2024-02-29,Pago
4969.0,857.0,2024-04-20,Cancelado
4970.0,2059.0,,Enviado
4971.0,6925.0,2024-06-18,Entregue
4972.0,5855.0,,Pago
4973.0,3303.0,2024-05-06,Pago
4974.0,3626.0,2024-06-23,Pago
4975.0,591.0,2024-04-19,Pago
4976.0,6826.0,2024-07-17,Pendente
4977.0,1659.0,2024-07-13,Cancelado
4978.0,966.0,2024-04-16,Entregue
4979.0,3894.0,2024-02-13,Pago
4980.0,6484.0,2024-05-11,Pendente
4981.0,5542.0,2024-05-30,Cancelado
4982.0,6851.0,2024-05-10,Pago
4983.0,366.0,2024-07-15,Pendente
4984.0,8121.0,2024-05-04,Pago
4985.0,8560.0,2024-01-23,Entregue
4986.0,3562.0,2024-01-06,Enviado
4987.0,7438.0,2024-03-19,Pago
4988.0,66.0,,Pendente
4989.0,2132.0,2024-01-28,Pendente
4990.0,2332.0,2024-02-21,Entregue
4991.0,5677.0,2024-01-18,Pendente
4992.0,6975.0,2024-05-27,Pago
4993.0,9247.0,2024-03-15,Pago
,623.0,2024-07-02,Pendente
4995.0,954.0,,Pendente
4996.0,5605.0,2024-02-04,Pendente
4997.0,8353.0,2024-02-01,Pago
4998.0,8411.0,2024-01-17,Pendente
4999.0,1092.0,2024-05-12,Pago
,5650.0,2024-01-07,Pago
5001.0,1147.0,2024-01-20,Pago
5002.0,2476.0,2024-06-19,Pago
,2588.0,2024-02-14,Pago
5004.0,2476.0,2024-01-20,Pendente
5005.0,2854.0,2024-01-23,Pendente
5006.0,7395.0,,Pendente
5007.0,6007.0,2024-01-18,Enviado
5008.0,7318.0,,Entregue
5009.0,,2024-04-28,Pendente
5010.0,7339.0,2024-02-29,Pendente
5011.0,,2024-05-02,Pendente
5012.0,8783.0,2024-02-28,Pendente
5013.0,8422.0,2024-07-11,Pendente
5014.0,6577.0,2024-01-03,Pendente
5015.0,173.0,2024-06-23,Pago
5016.0,8941.0,2024-05-04,Pago
5017.0,7600.0,2024-04-10,Pago
,9172.0,2024-02-02,Entregue
5019.0,1156.0,2024-06-11,Pago
5020.0,9284.0,2024-05-07,Pago
5021.0,6736.0,2024-02-17,Pago
5022.0,9198.0,2024-03-31,Pendente
,4176.0,2024-05-20,Pago
5024.0,2308.0,2024-07-23,Pago
5025.0,5619.0,2024-02-06,Pago
5026.0,9564.0,,Pendente
5027.0,5649.0,,Pago
,8563.0,2024-06-23,Pago
5029.0,274.0,2024-07-27,Enviado
5030.0,6254.0,2024-03-07,Entregue
5031.0,6261.0,2024-02-09,Entregue
5032.0,8533.0,2024-07-04,Pendente
5033.0,3801.0,2024-05-12,Enviado
5034.0,2736.0,2024-05-11,Pago
5035.0,,2024-05-15,Pago
5036.0,2187.0,2024-06-03,Pago
5037.0,7605.0,2024-05-28,Pendente
5038.0,6486.0,2024-04-17,Pago
5039.0,3139.0,2024-07-12,Entregue
5040.0,6377.0,2024-01-28,Pago
5041.0,2331.0,2024-06-17,Enviado
,2608.0,2024-05-24,Pendente
5043.0,7499.0,2024-05-02,Entregue
5044.0,1333.0,2024-03-06,Pendente
5045.0,2999.0,2024-02-22,Pago
5046.0,8518.0,2024-02-24,Pendente
5047.0,,2024-03-28,Pago
5048.0,220.0,2024-03-21,Cancelado
5049.0,9111.0,2024-01-13,Enviado
5050.0,6561.0,2024-04-01,Enviado
5051.0,3564.0,2024-04-05,Pago
5052.0,4859.0,2024-02-05,Pago
5053.0,,,Pago
5054.0,7110.0,2024-03-01,Pendente
5055.0,2319.0,2024-01-16,Enviado
5056.0,1604.0,2024-03-22,Pago
5057.0,5940.0,2024-05-27,Pago
5058.0,7730.0,2024-04-30,Pendente
5059.0,8123.0,2024-07-11,Pago
5060.0,6711.0,2024-02-17,Pago
5061.0,8657.0,2024-04-23,Pago
5062.0,6947.0,2024-06-04,Entregue
,4032.0,2024-01-27,Pago
5064.0,2187.0,2024-02-23,Pago
5065.0,8376.0,2024-03-29,Entregue
5066.0,4814.0,2024-04-13,Pago
5067.0,211.0,2024-07-14,Enviado
5068.0,4273.0,2024-01-03,Enviado
5069.0,8645.0,2024-06-01,Pendente
5070.0,,,Entregue
5071.0,5375.0,2024-03-19,Pendente
5072.0,6438.0,2024-05-10,Pago
5073.0,1277.0,2024-05-20,Pendente
5074.0,2596.0,2024-01-01,Pendente
5075.0,8301.0,2024-04-18,Cancelado
5076.0,2154.0,2024-07-23,Pendente
5077.0,2507.0,2024-02-28,Pendente
5078.0,9485.0,,Entregue
5079.0,3840.0,2024-02-03,Pendente
5080.0,8380.0,2024-06-27,Cancelado
5081.0,,2024-04-26,Pendente
5082.0,5664.0,2024-03-20,Pago
5083.0,,2024-01-22,Pago
5084.0,6665.0,2024-04-28,Enviado
5085.0,414.0,2024-01-10,Entregue
5086.0,2936.0,2024-07-22,Pendente
5087.0,4713.0,2024-06-10,Enviado
5088.0,8523.0,2024-05-11,Entregue
5089.0,1332.0,2024-05-22,Pago
,1081.0,2024-06-05,Entregue
5091.0,9516.0,2024-05-17,Pendente
5092.0,3988.0,2024-01-17,Enviado
5093.0,8245.0,2024-03-02,Pendente
,4560.0,2024-05-01,Entregue
,7004.0,2024-01-07,Pago
5096.0,6048.0,2024-06-27,Pendente
5097.0,4416.0,2024-04-03,Enviado
5098.0,3459.0,2024-02-11,Entregue
5099.0,8893.0,2024-01-20,Cancelado
5100.0,5356.0,2024-01-01,Pago
5101.0,90.0,2024-05-25,Pago
5102.0,7643.0,2024-04-21,Pendente
5103.0,475.0,2024-03-22,Pago
5104.0,5796.0,2024-01-23,Pago
5105.0,3328.0,,Entregue
5106.0,4834.0,2024-06-23,Pendente
,4443.0,2024-04-13,Pago
5108.0,4746.0,2024-01-24,Pago
5109.0,9504.0,2024-06-11,Enviado
5110.0,8070.0,2024-06-20,Pendente
5111.0,6622.0,2024-01-16,Pago
5112.0,,2024-01-09,Pago
,6871.0,2024-06-11,Enviado
5114.0,3041.0,2024-02-02,Pago
5115.0,8765.0,2024-07-03,Pago
5116.0,4741.0,2024-04-20,Pago
5117.0,4084.0,2024-02-29,Entregue
5118.0,7055.0,,Pago
5119.0,2587.0,2024-07-02,Entregue
5120.0,2334.0,2024-01-14,Pendente
,3324.0,2024-03-16,Pago
5122.0,3077.0,,Pago
5123.0,4134.0,2024-04-08,Pago
5124.0,766.0,2024-04-17,Entregue
5125.0,6245.0,2024-05-05,Pago
5126.0,3838.0,2024-04-29,Pago
5127.0,783.0,2024-01-02,Cancelado
5128.0,7212.0,2024-02-29,Entregue
5129.0,381.0,2024-03-29,Pago
5130.0,88.0,2024-01-09,Pago
5131.0,9184.0,2024-01-28,Enviado
5132.0,1059.0,2024-02-02,Enviado
5133.0,802.0,2024-01-05,Pago
5134.0,7311.0,2024-04-06,Entregue
5135.0,1338.0,2024-06-01,
5136.0,7601.0,,Pago
5137.0,1838.0,2024-07-17,Enviado
5138.0,8526.0,2024-02-06,Pago
5139.0,5547.0,,Entregue
5140.0,2271.0,2024-03-16,Pago
5141.0,1066.0,2024-06-11,Entregue
5142.0,7995.0,2024-07-27,Pago
5143.0,7633.0,2024-01-31,Entregue
5144.0,8683.0,2024-06-18,Cancelado
5145.0,9156.0,2024-07-23,Entregue
5146.0,8089.0,2024-03-14,Entregue
5147.0,1910.0,2024-02-23,Pago
5148.0,4582.0,2024-06-08,Pago
5149.0,9046.0,2024-06-08,
5150.0,9818.0,2024-02-13,Cancelado
5151.0,3518.0,2024-07-14,Pago
5152.0,7950.0,2024-07-22,Pago
5153.0,5500.0,2024-05-22,Cancelado
5154.0,1776.0,2024-04-19,Enviado
5155.0,6438.0,2024-07-08,Pago
5156.0,9479.0,2024-01-14,Pago
5157.0,1621.0,2024-01-09,Pago
5158.0,3118.0,2024-03-30,Pago
5159.0,1537.0,2024-07-14,Pago
5160.0,483.0,,Pendente
5161.0,892.0,2024-07-07,Entregue
5162.0,6492.0,2024-02-14,Pago
5163.0,7088.0,2024-02-15,Entregue
5164.0,7269.0,2024-04-12,Pendente
5165.0,8134.0,2024-07-09,Pago
5166.0,9073.0,2024-04-01,Enviado
5167.0,5461.0,2024-02-16,Entregue
5168.0,3862.0,2024-06-28,Pago
5169.0,5439.0,2024-02-04,Enviado
5170.0,7567.0,2024-01-17,Pendente
5171.0,8440.0,2024-02-28,Pago
5172.0,4291.0,2024-01-15,Entregue
5173.0,5518.0,2024-02-06,Enviado
5174.0,6615.0,2024-01-01,Pago
5175.0,7364.0,2024-02-06,Pago
5176.0,8564.0,2024-05-21,Enviado
,1352.0,2024-04-13,Pago
5178.0,8339.0,,Pendente
5179.0,6383.0,,Pendente
5180.0,445.0,2024-07-10,Pendente
5181.0,8184.0,2024-07-20,Pago
5182.0,313.0,2024-01-26,Pendente
5183.0,663.0,2024-06-12,Pago
5184.0,9016.0,2024-05-30,Enviado
5185.0,676.0,2024-03-22,Pendente
5186.0,4303.0,2024-06-14,Entregue
5187.0,7114.0,2024-03-31,Pago
5188.0,6268.0,,Entregue
5189.0,8905.0,2024-06-18,Pendente
5190.0,4119.0,2024-07-01,Entregue
5191.0,341.0,,Entregue
5192.0,9223.0,2024-07-24,Pendente
5193.0,7761.0,2024-04-04,Pago
5194.0,1276.0,2024-02-18,Cancelado
5195.0,6412.0,,Pendente
5196.0,9464.0,2024-03-12,Entregue
5197.0,3475.0,2024-02-21,Pago
5198.0,3540.0,2024-01-27,Pendente
5199.0,2232.0,2024-07-27,Pago
5200.0,8625.0,2024-03-10,Entregue
5201.0,4689.0,2024-06-05,Pago
5202.0,3567.0,2024-02-17,Pago
5203.0,7007.0,2024-02-27,Pago
5204.0,4317.0,2024-03-17,Pago
5205.0,6296.0,2024-03-06,Enviado
5206.0,946.0,2024-05-15,Pago
5207.0,7636.0,2024-02-22,Enviado
5208.0,3256.0,2024-02-20,Pago
5209.0,400.0,2024-05-26,Pago
5210.0,1328.0,2024-04-27,Pago
5211.0,3843.0,2024-04-16,Pendente
5212.0,1546.0,2024-06-18,Entregue
5213.0,6680.0,2024-07-02,Entregue
5214.0,754.0,2024-07-10,Pago
5215.0,6752.0,2024-01-27,Enviado
5216.0,8428.0,2024-05-30,Entregue
5217.0,6564.0,2024-05-31,Pago
5218.0,6909.0,2024-04-18,Pago
5219.0,8103.0,2024-07-11,Pago
5220.0,5134.0,2024-07-02,Pago
5221.0,5015.0,2024-02-13,Pendente
5222.0,8340.0,,Entregue
5223.0,4062.0,2024-04-29,Pendente
5224.0,8722.0,2024-02-05,Pago
5225.0,6536.0,2024-04-09,Enviado
5226.0,1201.0,2024-01-12,Pendente
5227.0,9729.0,2024-02-18,Pago
5228.0,2377.0,2024-02-22,Pago
5229.0,240.0,2024-06-28,Pago
5230.0,8972.0,,Pendente
5231.0,8389.0,2024-05-02,Enviado
5232.0,9507.0,2024-01-04,Pago
5233.0,8400.0,2024-05-25,Pago
5234.0,,2024-04-18,Pago
5235.0,9374.0,2024-03-11,Pago
5236.0,6198.0,2024-01-01,Entregue
5237.0,1047.0,2024-02-07,Pago
5238.0,2634.0,2024-01-05,Pago
,3655.0,2024-01-14,Enviado
5240.0,2823.0,2024-06-22,Pendente
5241.0,5439.0,2024-03-27,Entregue
5242.0,1383.0,2024-07-15,Pendente
5243.0,4603.0,2024-07-24,Enviado
5244.0,7172.0,2024-05-19,Pago
5245.0,100.0,2024-06-07,Pendente
5246.0,2048.0,2024-05-04,Pago
5247.0,8150.0,2024-04-11,Pendente
5248.0,5853.0,2024-03-06,Enviado
5249.0,9519.0,2024-02-05,
5250.0,236.0,2024-06-07,Enviado
5251.0,8206.0,2024-01-04,Entregue
5252.0,6616.0,2024-04-03,Pago
5253.0,7863.0,2024-02-17,Pago
5254.0,,2024-02-09,Pago
5255.0,2045.0,2024-01-05,Entregue
5256.0,2008.0,2024-02-18,Pago
5257.0,309.0,2024-04-09,Pago
5258.0,6038.0,2024-01-20,Entregue
5259.0,7387.0,2024-03-19,Pago
5260.0,9640.0,2024-07-13,Pago
5261.0,7318.0,2024-06-07,
5262.0,1649.0,2024-01-02,Pago
5263.0,3642.0,2024-02-02,Entregue
5264.0,5864.0,2024-03-29,Pendente
5265.0,1827.0,2024-01-25,Pago
5266.0,2493.0,2024-04-30,Pago
5267.0,3269.0,2024-07-04,Enviado
5268.0,4969.0,2024-06-03,Entregue
,9899.0,,Pago
5270.0,7756.0,2024-01-27,Enviado
5271.0,5664.0,2024-04-04,Pendente
5272.0,6739.0,2024-04-11,Enviado
5273.0,9081.0,2024-04-27,Pago
5274.0,9086.0,2024-04-14,Entregue
5275.0,4143.0,2024-06-29,Pendente
5276.0,5188.0,2024-01-18,Pago
5277.0,6985.0,2024-02-22,Cancelado
5278.0,8127.0,2024-05-02,Entregue
5279.0,1715.0,2024-05-07,Pago
5280.0,2064.0,2024-06-26,Enviado
5281.0,6891.0,2024-03-12,Pago
,2302.0,,Pago
5283.0,6230.0,2024-04-11,Pago
,495.0,2024-02-09,Entregue
5285.0,7007.0,2024-04-04,Cancelado
5286.0,4502.0,2024-04-12,Pendente
5287.0,328.0,2024-06-09,Enviado
5288.0,9898.0,2024-03-19,Pago
5289.0,8505.0,2024-01-05,Enviado
5290.0,5068.0,2024-03-18,Entregue
5291.0,3150.0,2024-03-11,Entregue
,9975.0,2024-03-13,Pago
5293.0,230.0,,Entregue
5294.0,8008.0,2024-06-22,Enviado
5295.0,6759.0,,Pago
5296.0,6470.0,,Pago
5297.0,285.0,2024-04-23,Entregue
5298.0,6128.0,2024-04-07,Enviado
,3388.0,2024-01-07,Enviado
5300.0,3723.0,2024-06-12,Pago
5301.0,6008.0,2024-05-29,Pendente
5302.0,3349.0,2024-05-31,Pago
5303.0,8472.0,2024-05-06,Entregue
5304.0,203.0,2024-01-11,Enviado
5305.0,3849.0,2024-07-27,Enviado
5306.0,2549.0,2024-06-25,Pago
5307.0,6862.0,2024-06-11,Cancelado
5308.0,317.0,2024-07-18,Pendente
5309.0,5366.0,2024-02-20,Entregue
5310.0,7825.0,2024-04-23,Pago
5311.0,585.0,2024-06-11,Pago
,2829.0,2024-04-22,Pago
5313.0,7832.0,2024-03-04,Pago
5314.0,5337.0,2024-04-22,Pago
5315.0,3235.0,2024-05-06,Pago
5316.0,3507.0,2024-03-19,Cancelado
5317.0,3511.0,2024-02-21,Pendente
5318.0,2143.0,2024-01-29,Pendente
5319.0,4929.0,2024-05-14,Pago
5320.0,4324.0,2024-01-27,Cancelado
5321.0,9476.0,2024-07-09,Pago
5322.0,5427.0,2024-04-10,Pendente
5323.0,1276.0,2024-06-29,Entregue
5324.0,733.0,2024-01-27,Enviado
5325.0,4848.0,2024-03-20,Pendente
5326.0,6902.0,2024-05-29,Entregue
5327.0,49.0,2024-05-06,Enviado
5328.0,2799.0,2024-05-26,Pago
5329.0,4717.0,2024-04-17,Pago
5330.0,9332.0,2024-04-13,Pendente
5331.0,9492.0,2024-02-26,Entregue
5332.0,8580.0,2024-07-18,Entregue
5333.0,2805.0,2024-01-24,Pago
5334.0,6089.0,2024-07-06,Enviado
5335.0,7592.0,2024-05-24,Pago
5336.0,6701.0,,Entregue
5337.0,6345.0,2024-03-06,Pago
5338.0,,2024-03-05,Pendente
5339.0,9252.0,2024-04-29,Pago
5340.0,1811.0,2024-07-27,Pago
5341.0,6460.0,2024-03-21,Enviado
5342.0,772.0,2024-02-26,Enviado
5343.0,7602.0,2024-07-10,Pago
5344.0,8910.0,2024-07-05,Pendente
5345.0,9072.0,2024-07-05,Pago
5346.0,9847.0,2024-05-09,Entregue
5347.0,1693.0,2024-04-25,Enviado
5348.0,5423.0,2024-02-15,Pendente
5349.0,4322.0,2024-05-01,Pago
5350.0,9212.0,2024-07-23,Enviado
5351.0,2133.0,2024-05-02,Pago
5352.0,6526.0,2024-04-11,Entregue
5353.0,2163.0,2024-01-18,Pendente
5354.0,4090.0,2024-01-16,Pago
5355.0,2998.0,2024-03-22,Cancelado
5356.0,3617.0,2024-04-16,Pago
5357.0,8235.0,2024-07-16,Cancelado
5358.0,8654.0,2024-04-10,Pago
,5308.0,2024-01-20,Pago
5360.0,,2024-07-09,Pago
5361.0,,2024-02-09,Pago
5362.0,6130.0,2024-04-11,Pago
5363.0,47.0,2024-06-24,Entregue
,8513.0,2024-07-19,Pendente
5365.0,3075.0,2024-05-14,Entregue
5366.0,9809.0,,Pago
5367.0,4318.0,2024-04-20,Pago
5368.0,2299.0,2024-04-02,Pendente
5369.0,1448.0,2024-07-01,Pago
5370.0,3291.0,2024-01-13,Enviado
5371.0,7592.0,2024-04-21,Entregue
5372.0,6540.0,2024-02-21,Enviado
5373.0,6979.0,,Pago
5374.0,1372.0,2024-04-07,Pago
5375.0,901.0,2024-03-05,Pago
5376.0,6825.0,2024-03-20,Enviado
5377.0,1046.0,2024-07-04,Pendente
5378.0,9033.0,2024-03-17,Pago
5379.0,8824.0,2024-05-17,Pago
5380.0,7535.0,2024-07-12,Pendente
5381.0,5645.0,2024-01-19,Enviado
5382.0,9727.0,2024-04-16,Pago
5383.0,6193.0,2024-02-23,Pago
5384.0,3601.0,,Entregue
5385.0,9977.0,2024-05-07,Pago
5386.0,7370.0,2024-06-03,Cancelado
5387.0,6732.0,2024-05-25,Entregue
5388.0,6763.0,,Pago
5389.0,1059.0,2024-06-14,Pago
5390.0,2786.0,2024-06-20,Pendente
5391.0,4068.0,2024-05-29,Entregue
5392.0,6072.0,2024-03-17,Enviado
5393.0,3097.0,2024-02-05,Pendente
5394.0,5368.0,2024-04-28,Pendente
5395.0,2054.0,2024-07-02,Pago
5396.0,1778.0,2024-04-05,Entregue
5397.0,,2024-02-17,Pago
5398.0,46.0,,Pago
5399.0,8029.0,2024-05-19,Pago
5400.0,2435.0,2024-03-09,Entregue
5401.0,7254.0,2024-07-12,Pago
5402.0,5528.0,2024-07-17,Pendente
5403.0,1806.0,2024-02-27,Pendente
5404.0,5264.0,2024-03-22,Pendente
5405.0,318.0,2024-02-23,Pago
5406.0,5721.0,2024-01-05,Pendente
5407.0,542.0,2024-04-17,Enviado
5408.0,8999.0,2024-05-31,Pendente
5409.0,4470.0,2024-02-06,Pago
,7824.0,2024-01-11,Pago
,7732.0,2024-07-05,Pendente
5412.0,1753.0,2024-03-06,Entregue
5413.0,8268.0,2024-03-18,Enviado
5414.0,3264.0,2024-04-27,Pago
5415.0,8953.0,2024-07-25,Enviado
5416.0,3928.0,2024-01-17,Pendente
5417.0,1964.0,2024-01-11,Pago
5418.0,7816.0,2024-04-11,Pago
5419.0,,2024-03-08,Enviado
5420.0,6002.0,2024-04-29,Pago
5421.0,586.0,2024-02-08,Pago
5422.0,8422.0,2024-03-16,Entregue
5423.0,1786.0,2024-01-04,Pendente
5424.0,4252.0,2024-07-17,Pago
5425.0,6310.0,2024-01-06,Pendente
5426.0,464.0,2024-02-15,Pendente
5427.0,823.0,2024-05-29,Pendente
5428.0,4687.0,2024-06-13,Pendente
5429.0,3557.0,2024-03-13,Pago
,2309.0,2024-05-23,Cancelado
5431.0,9812.0,2024-01-23,Pendente
5432.0,5108.0,2024-06-28,Entregue
5433.0,3245.0,2024-07-04,Entregue
5434.0,4372.0,2024-05-18,Pendente
5435.0,188.0,2024-06-18,Enviado
5436.0,4675.0,2024-06-24,Pago
5437.0,313.0,2024-02-22,Entregue
5438.0,2993.0,2024-07-12,Cancelado
5439.0,,2024-02-09,Pago
5440.0,9457.0,2024-02-01,Pago
5441.0,1843.0,2024-03-01,Pago
5442.0,953.0,2024-05-19,Pago
5443.0,5521.0,2024-03-13,Pendente
,2414.0,2024-01-25,Pendente
,3760.0,2024-04-03,Pago
5446.0,2589.0,2024-06-12,Pendente
5447.0,3857.0,2024-05-02,Cancelado
5448.0,5617.0,2024-04-27,Pago
5449.0,3041.0,2024-03-14,Pago
5450.0,4798.0,2024-02-20,Enviado
5451.0,858.0,2024-01-07,Pago
5452.0,3418.0,2024-04-22,Pago
